id,title,published_at,source_name,category,civil_engineering_area,ai_technique,application_stage,keywords,summary
26fe50148b8644b042cd87b6adfa9692,"Construction Robot Market | Global Market Analysis Report - 2035 - Fact.MR",2025-10-23T07:00:00Z,"Google News - Construction Robotics",Robotics,"Construction Management",Robotics,Construction,"[""construction robots"", ""automation"", ""robotics"", ""construction industry""]","This report analyzes the global market for construction robots until 2035. It focuses on the adoption and market trends of robotics in the construction industry."
2bf929ce42993a508b3dbe06c1af6ca8,"Buildroid AI: U.S. Construction Robotics Startup Secures $2M, Plans 2026 Entry - News and Statistics - IndexBox",2025-12-11T21:55:00Z,"Google News - Construction Robotics",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""AI"", ""automation"", ""startup"", ""funding""]","The article discusses Buildroid AI, a U.S. construction robotics startup, that has secured $2M in funding and plans to enter the market in 2026. This indicates the application of robotics and AI in the construction industry."
7c81b207fbd2641bd76a3662292da19b,"News: Building the Future: How Robotics Is Revolutionizing Construction Through Automation - A3 Association for Advancing Automation",2025-06-25T07:00:00Z,"Google News - Construction Robotics",Construction,"Construction Management",Robotics,Construction,"[""Robotics"", ""Automation"", ""Construction"", ""A3 Association for Advancing Automation""]","The article discusses the use of robotics to revolutionize the construction industry through automation. It is published by A3, the Association for Advancing Automation."
37f98f81aa515b862613f1331f1b3a98,"5 Ways Robots Are Assisting Construction Workers - Thomasnet",2025-06-26T07:00:00Z,"Google News - Construction Robotics",Construction,"Construction Management",Robotics,Construction,"[""Robotics"", ""Construction"", ""Automation"", ""Assistance"", ""Workers""]","The article discusses different ways robots are helping construction workers on job sites. It focuses on the practical applications of robotics to improve efficiency and safety in the construction industry."
ece847221670e4a8926b73f8efe50a36,"Partner Robotics: Series A Raised To Accelerate Deployment Of Construction Robotics - Pulse 2.0",2025-11-11T08:00:00Z,"Google News - Construction Robotics",Construction,"Construction Management",Robotics,Construction,"[""construction robotics"", ""robotics"", ""automation""]","The article discusses Partner Robotics raising Series A funding to accelerate the deployment of robotics in construction. This suggests the use of robotics, which inherently involves AI for autonomous operation, within the construction industry."
eb85617420c14a33821ac991d69ce957,"Ground breaking advances in construction robotics in extreme environments unveiled in review - EurekAlert!",2025-03-16T07:00:00Z,"Google News - Construction Robotics",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""extreme environments"", ""automation""]","The article discusses advancements in construction robotics, specifically focusing on their use in extreme environments. This suggests the robots likely incorporate AI-driven autonomy for navigation, manipulation, and task execution under challenging conditions."
14f95867f833f4330114b600a6a1d8f0,"ABB and Cosmic use AI-powered robots to rebuild homes in Los Angeles area - ABB Group",2025-08-05T07:00:00Z,"Google News - Construction Robotics",Construction,"Construction Management",Robotics,Construction,"[""Robotics"", ""AI"", ""Home Rebuilding"", ""Construction Automation"", ""ABB"", ""Cosmic""]","ABB and Cosmic are collaborating to use AI-powered robots for rebuilding homes in the Los Angeles area. This leverages AI to automate and improve the efficiency of construction processes."
f6a5fbf1abba23c84e87213c67c4c5de,"Partner Robotics picks up funding to deploy more construction robots - The Robot Report",2025-11-10T08:00:00Z,"Google News - Construction Robotics",Construction,"Construction Management",Robotics,Construction,"[""construction robots"", ""robotics"", ""automation""]","This article discusses Partner Robotics receiving funding to deploy more construction robots. This indicates the use of AI-powered robotics in construction to automate tasks."
c676196f7e3887f10cf1098d3acd7576,"Partner Robotics raises $14 million funding to develop its construction robotics business - Robotics & Automation News",2025-11-10T08:00:00Z,"Google News - Construction Robotics",Construction,"Construction Management",Robotics,Construction,"[""Construction Robotics"", ""Robotics"", ""Automation"", ""Construction""]","Partner Robotics secured $14 million in funding to advance its construction robotics business. This suggests the application of robotics, a field leveraging AI for automation, within the construction industry."
3b2fb80c6cb9115c6170b1c25f3a3d86,"Optimizing Task Allocation in Human-in-the-Lead Construction Robotics: A Framework for Wood Assembly–Based Robotics in Panelized Construction | Journal of Computing in Civil Engineering | Vol 39, No 6 - ASCE Library",2025-08-18T07:00:00Z,"Google News - Construction Robotics",Robotics,"Construction Management",Robotics,Construction,"[""Human-in-the-loop"", ""Task allocation"", ""Construction robotics"", ""Wood assembly"", ""Panelized construction""]","This article discusses optimizing task allocation between humans and robots in construction, specifically focusing on wood assembly for panelized construction. It presents a framework for human-in-the-lead robotics to improve efficiency and safety in the construction process."
45c27029ccfb1f9c2790f35250e3d8d3,"Civ Robotics provides CivNav AI navigation for solar construction systems - The Robot Report",2025-12-05T08:00:00Z,"Google News - Construction Robotics",Robotics,Surveying,Robotics,Construction,"[""Civ Robotics"", ""CivNav"", ""AI navigation"", ""solar construction"", ""robotics"", ""surveying""]","Civ Robotics provides CivNav, an AI-powered navigation system, for solar construction systems. This technology leverages robotics for automated surveying and layout, enhancing efficiency in solar farm construction."
a9a1f9da7f6ddd10b9a4ad547e0ee538,"Partner Robotics Raises Series A Funding for Construction Robotics Expansion - AI Insider",2025-11-11T08:00:00Z,"Google News - Construction Robotics",Robotics,"Construction Management",Robotics,Construction,"[""Construction Robotics"", ""Robotics"", ""Construction"", ""AI""]","Partner Robotics received Series A funding to expand its construction robotics endeavors. This suggests the company is likely integrating robotics with AI/ML capabilities into construction processes."
85343ca25c723ad3ad830f78c98b7a50,"From hard hats to high-tech: How robotics protects construction workers - Texas Department of Insurance (.gov)",2025-10-01T07:00:00Z,"Google News - Construction Robotics",Safety,"Construction Management",Robotics,Construction,"[""robotics"", ""construction safety"", ""worker protection""]","The article discusses the use of robotics to improve construction worker safety. It highlights how these technologies can help reduce risks and improve overall well-being on construction sites."
373574fdde44b2aa9691243c350a3ff8,"Construction robot printer links to AutoCAD - AEC Magazine",2025-09-15T07:00:00Z,"Google News - Construction Robotics",Robotics,"Construction Management",Robotics,Construction,"[""construction robot"", ""AutoCAD"", ""robot printer"", ""AEC""]","The article discusses a construction robot printer that integrates with AutoCAD. This allows for automated construction processes based on designs created in AutoCAD."
715ef58e749656226a9bfa1021d29eb4,"UW Madison construction robot dog supporting hands-on student learning - WMTV 15 NEWS",2025-09-19T07:00:00Z,"Google News - Construction Robotics",Monitoring,"Construction Management",Robotics,Construction,"[""robot dog"", ""construction"", ""monitoring"", ""student learning"", ""UW Madison""]","The article discusses UW Madison utilizing a construction robot dog to support hands-on learning for students. This likely involves using the robot for site monitoring and data collection during construction activities."
bfba00f3f028a399a9a82258c64dfd49,"Behind the Gloss: Construction’s Dirty Work Is Going Robotic - Architect Magazine",2025-07-13T07:00:00Z,"Google News - Construction Robotics",Construction,"Construction Management",Robotics,Construction,"[""construction robotics"", ""automation"", ""construction site"", ""dirty work""]","The article discusses the increasing use of robots in construction to automate tasks that are typically dirty, dangerous, or repetitive. This improves safety, efficiency, and reduces human error on construction sites."
